modifier_path	modifier_cd	name_char	modifier_blob	update_date	download_date	import_date	sourcesystem_cd	upload_id
\FHIR\RiskAssessment\basedOn\	FHIR:RiskAssessment.basedOn	FHIR RiskAssessment basedOn		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\basis\	FHIR:RiskAssessment.basis	FHIR RiskAssessment basis		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\code\	FHIR:RiskAssessment.code	FHIR RiskAssessment code		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\comment\	FHIR:RiskAssessment.comment	FHIR RiskAssessment comment		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\condition\	FHIR:RiskAssessment.condition	FHIR RiskAssessment condition		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\context\	FHIR:RiskAssessment.context	FHIR RiskAssessment context		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\identifier\	FHIR:RiskAssessment.identifier	FHIR RiskAssessment identifier		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\method\	FHIR:RiskAssessment.method	FHIR RiskAssessment method		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\mitigation\	FHIR:RiskAssessment.mitigation	FHIR RiskAssessment mitigation		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\occurrenceDateTime\	FHIR:RiskAssessment.occurrenceDateTime	FHIR RiskAssessment occurrenceDateTime		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\occurrencePeriod\	FHIR:RiskAssessment.occurrencePeriod	FHIR RiskAssessment occurrencePeriod		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\occurrence\	FHIR:RiskAssessment.occurrence	FHIR RiskAssessment occurrence		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\parent\	FHIR:RiskAssessment.parent	FHIR RiskAssessment parent		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\performer\	FHIR:RiskAssessment.performer	FHIR RiskAssessment performer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\	FHIR:RiskAssessment.prediction	FHIR RiskAssessment prediction		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\outcome\	FHIR:RiskAssessment.prediction.outcome	FHIR RiskAssessment prediction outcome		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\probabilityDecimal\	FHIR:RiskAssessment.prediction.probabilityDecimal	FHIR RiskAssessment prediction probabilityDecimal		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\probabilityRange\	FHIR:RiskAssessment.prediction.probabilityRange	FHIR RiskAssessment prediction probabilityRange		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\probability\	FHIR:RiskAssessment.prediction.probability	FHIR RiskAssessment prediction probability		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\qualitativeRisk\	FHIR:RiskAssessment.prediction.qualitativeRisk	FHIR RiskAssessment prediction qualitativeRisk		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\rationale\	FHIR:RiskAssessment.prediction.rationale	FHIR RiskAssessment prediction rationale		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\relativeRisk\	FHIR:RiskAssessment.prediction.relativeRisk	FHIR RiskAssessment prediction relativeRisk		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\whenPeriod\	FHIR:RiskAssessment.prediction.whenPeriod	FHIR RiskAssessment prediction whenPeriod		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\whenRange\	FHIR:RiskAssessment.prediction.whenRange	FHIR RiskAssessment prediction whenRange		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\prediction\when\	FHIR:RiskAssessment.prediction.when	FHIR RiskAssessment prediction when		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\reasonCodeableConcept\	FHIR:RiskAssessment.reasonCodeableConcept	FHIR RiskAssessment reasonCodeableConcept		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\reasonReference\	FHIR:RiskAssessment.reasonReference	FHIR RiskAssessment reasonReference		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\reason\	FHIR:RiskAssessment.reason	FHIR RiskAssessment reason		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\status\	FHIR:RiskAssessment.status	FHIR RiskAssessment status		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\RiskAssessment\subject\	FHIR:RiskAssessment.subject	FHIR RiskAssessment subject		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\data\	FHIR:SampledData.data	FHIR SampledData data		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\dimensions\	FHIR:SampledData.dimensions	FHIR SampledData dimensions		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\factor\	FHIR:SampledData.factor	FHIR SampledData factor		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\lowerLimit\	FHIR:SampledData.lowerLimit	FHIR SampledData lowerLimit		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\origin\	FHIR:SampledData.origin	FHIR SampledData origin		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\period\	FHIR:SampledData.period	FHIR SampledData period		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SampledData\upperLimit\	FHIR:SampledData.upperLimit	FHIR SampledData upperLimit		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\active\	FHIR:Schedule.active	FHIR Schedule active		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\actor\	FHIR:Schedule.actor	FHIR Schedule actor		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\comment\	FHIR:Schedule.comment	FHIR Schedule comment		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\identifier\	FHIR:Schedule.identifier	FHIR Schedule identifier		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\planningHorizon\	FHIR:Schedule.planningHorizon	FHIR Schedule planningHorizon		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\serviceCategory\	FHIR:Schedule.serviceCategory	FHIR Schedule serviceCategory		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\serviceType\	FHIR:Schedule.serviceType	FHIR Schedule serviceType		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Schedule\specialty\	FHIR:Schedule.specialty	FHIR Schedule specialty		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SearchParameter\component\definition\	FHIR:SearchParameter.component.definition	FHIR SearchParameter component definition		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\SearchParameter\component\expression\	FHIR:SearchParameter.component.expression	FHIR SearchParameter component expression		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\coordinateSystem\	FHIR:Sequence.coordinateSystem	FHIR Sequence coordinateSystem		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\device\	FHIR:Sequence.device	FHIR Sequence device		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\identifier\	FHIR:Sequence.identifier	FHIR Sequence identifier		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\observedSeq\	FHIR:Sequence.observedSeq	FHIR Sequence observedSeq		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\patient\	FHIR:Sequence.patient	FHIR Sequence patient		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\performer\	FHIR:Sequence.performer	FHIR Sequence performer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\pointer\	FHIR:Sequence.pointer	FHIR Sequence pointer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\	FHIR:Sequence.quality	FHIR Sequence quality		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\end\	FHIR:Sequence.quality.end	FHIR Sequence quality end		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\fScore\	FHIR:Sequence.quality.fScore	FHIR Sequence quality fScore		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\gtFP\	FHIR:Sequence.quality.gtFP	FHIR Sequence quality gtFP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\method\	FHIR:Sequence.quality.method	FHIR Sequence quality method		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\precision\	FHIR:Sequence.quality.precision	FHIR Sequence quality precision		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\queryFP\	FHIR:Sequence.quality.queryFP	FHIR Sequence quality queryFP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\queryTP\	FHIR:Sequence.quality.queryTP	FHIR Sequence quality queryTP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\recall\	FHIR:Sequence.quality.recall	FHIR Sequence quality recall		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\	FHIR:Sequence.quality.roc	FHIR Sequence quality roc		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\fMeasure\	FHIR:Sequence.quality.roc.fMeasure	FHIR Sequence quality roc fMeasure		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\numFN\	FHIR:Sequence.quality.roc.numFN	FHIR Sequence quality roc numFN		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\numFP\	FHIR:Sequence.quality.roc.numFP	FHIR Sequence quality roc numFP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\numTP\	FHIR:Sequence.quality.roc.numTP	FHIR Sequence quality roc numTP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\precision\	FHIR:Sequence.quality.roc.precision	FHIR Sequence quality roc precision		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\score\	FHIR:Sequence.quality.roc.score	FHIR Sequence quality roc score		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\roc\sensitivity\	FHIR:Sequence.quality.roc.sensitivity	FHIR Sequence quality roc sensitivity		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\score\	FHIR:Sequence.quality.score	FHIR Sequence quality score		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\standardSequence\	FHIR:Sequence.quality.standardSequence	FHIR Sequence quality standardSequence		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\start\	FHIR:Sequence.quality.start	FHIR Sequence quality start		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\truthFN\	FHIR:Sequence.quality.truthFN	FHIR Sequence quality truthFN		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\truthTP\	FHIR:Sequence.quality.truthTP	FHIR Sequence quality truthTP		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quality\type\	FHIR:Sequence.quality.type	FHIR Sequence quality type		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\quantity\	FHIR:Sequence.quantity	FHIR Sequence quantity		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\readCoverage\	FHIR:Sequence.readCoverage	FHIR Sequence readCoverage		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\	FHIR:Sequence.referenceSeq	FHIR Sequence referenceSeq		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\chromosome\	FHIR:Sequence.referenceSeq.chromosome	FHIR Sequence referenceSeq chromosome		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\genomeBuild\	FHIR:Sequence.referenceSeq.genomeBuild	FHIR Sequence referenceSeq genomeBuild		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\referenceSeqId\	FHIR:Sequence.referenceSeq.referenceSeqId	FHIR Sequence referenceSeq referenceSeqId		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\referenceSeqPointer\	FHIR:Sequence.referenceSeq.referenceSeqPointer	FHIR Sequence referenceSeq referenceSeqPointer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\referenceSeqString\	FHIR:Sequence.referenceSeq.referenceSeqString	FHIR Sequence referenceSeq referenceSeqString		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\strand\	FHIR:Sequence.referenceSeq.strand	FHIR Sequence referenceSeq strand		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\windowEnd\	FHIR:Sequence.referenceSeq.windowEnd	FHIR Sequence referenceSeq windowEnd		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\referenceSeq\windowStart\	FHIR:Sequence.referenceSeq.windowStart	FHIR Sequence referenceSeq windowStart		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\	FHIR:Sequence.repository	FHIR Sequence repository		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\datasetId\	FHIR:Sequence.repository.datasetId	FHIR Sequence repository datasetId		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\name\	FHIR:Sequence.repository.name	FHIR Sequence repository name		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\readsetId\	FHIR:Sequence.repository.readsetId	FHIR Sequence repository readsetId		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\type\	FHIR:Sequence.repository.type	FHIR Sequence repository type		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\url\	FHIR:Sequence.repository.url	FHIR Sequence repository url		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\repository\variantsetId\	FHIR:Sequence.repository.variantsetId	FHIR Sequence repository variantsetId		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\specimen\	FHIR:Sequence.specimen	FHIR Sequence specimen		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\	FHIR:Sequence.structureVariant	FHIR Sequence structureVariant		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\inner\	FHIR:Sequence.structureVariant.inner	FHIR Sequence structureVariant inner		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\inner\end\	FHIR:Sequence.structureVariant.inner.end	FHIR Sequence structureVariant inner end		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\inner\start\	FHIR:Sequence.structureVariant.inner.start	FHIR Sequence structureVariant inner start		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\length\	FHIR:Sequence.structureVariant.length	FHIR Sequence structureVariant length		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\outer\	FHIR:Sequence.structureVariant.outer	FHIR Sequence structureVariant outer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\outer\end\	FHIR:Sequence.structureVariant.outer.end	FHIR Sequence structureVariant outer end		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\outer\start\	FHIR:Sequence.structureVariant.outer.start	FHIR Sequence structureVariant outer start		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\precision\	FHIR:Sequence.structureVariant.precision	FHIR Sequence structureVariant precision		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\structureVariant\reportedaCGHRatio\	FHIR:Sequence.structureVariant.reportedaCGHRatio	FHIR Sequence structureVariant reportedaCGHRatio		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\type\	FHIR:Sequence.type	FHIR Sequence type		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\	FHIR:Sequence.variant	FHIR Sequence variant		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\cigar\	FHIR:Sequence.variant.cigar	FHIR Sequence variant cigar		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\end\	FHIR:Sequence.variant.end	FHIR Sequence variant end		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\observedAllele\	FHIR:Sequence.variant.observedAllele	FHIR Sequence variant observedAllele		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\referenceAllele\	FHIR:Sequence.variant.referenceAllele	FHIR Sequence variant referenceAllele		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\start\	FHIR:Sequence.variant.start	FHIR Sequence variant start		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\Sequence\variant\variantPointer\	FHIR:Sequence.variant.variantPointer	FHIR Sequence variant variantPointer		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\approvalDate\	FHIR:ServiceDefinition.approvalDate	FHIR ServiceDefinition approvalDate		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\contact\	FHIR:ServiceDefinition.contact	FHIR ServiceDefinition contact		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\contributor\	FHIR:ServiceDefinition.contributor	FHIR ServiceDefinition contributor		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\copyright\	FHIR:ServiceDefinition.copyright	FHIR ServiceDefinition copyright		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\dataRequirement\	FHIR:ServiceDefinition.dataRequirement	FHIR ServiceDefinition dataRequirement		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\date\	FHIR:ServiceDefinition.date	FHIR ServiceDefinition date		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\description\	FHIR:ServiceDefinition.description	FHIR ServiceDefinition description		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\effectivePeriod\	FHIR:ServiceDefinition.effectivePeriod	FHIR ServiceDefinition effectivePeriod		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\experimental\	FHIR:ServiceDefinition.experimental	FHIR ServiceDefinition experimental		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\identifier\	FHIR:ServiceDefinition.identifier	FHIR ServiceDefinition identifier		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\jurisdiction\	FHIR:ServiceDefinition.jurisdiction	FHIR ServiceDefinition jurisdiction		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\lastReviewDate\	FHIR:ServiceDefinition.lastReviewDate	FHIR ServiceDefinition lastReviewDate		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\name\	FHIR:ServiceDefinition.name	FHIR ServiceDefinition name		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\operationDefinition\	FHIR:ServiceDefinition.operationDefinition	FHIR ServiceDefinition operationDefinition		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\publisher\	FHIR:ServiceDefinition.publisher	FHIR ServiceDefinition publisher		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\purpose\	FHIR:ServiceDefinition.purpose	FHIR ServiceDefinition purpose		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\relatedArtifact\	FHIR:ServiceDefinition.relatedArtifact	FHIR ServiceDefinition relatedArtifact		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\status\	FHIR:ServiceDefinition.status	FHIR ServiceDefinition status		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\title\	FHIR:ServiceDefinition.title	FHIR ServiceDefinition title		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\topic\	FHIR:ServiceDefinition.topic	FHIR ServiceDefinition topic		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\trigger\	FHIR:ServiceDefinition.trigger	FHIR ServiceDefinition trigger		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\url\	FHIR:ServiceDefinition.url	FHIR ServiceDefinition url		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\usage\	FHIR:ServiceDefinition.usage	FHIR ServiceDefinition usage		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
\FHIR\ServiceDefinition\useContext\	FHIR:ServiceDefinition.useContext	FHIR ServiceDefinition useContext		2017-05-25 13:00:00	2017-05-25 13:00:00	2017-05-25 13:00:00	FHIR STU3	
